"Reservoir","Site","DateTime","StartDepth_m","EndDepth_m","Rep","CollectionMethod","Taxon","Density_IndPerL","MeanLength_mm","MeanWeight_ug","Biomass_ugL","Flag_MeanLength_mm","Flag_MeanWeight_ug","Flag_Biomass_ugL"
"BVR",51,2021-07-08 04:05:00,2,0.1,2,"Tow","Kellicottia",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 04:05:00,2,0.1,2,"Tow","Keratella",40.5440660123521,0.115789473684211,1.32265578072605,0.755293567399665,0,0,0
"BVR",51,2021-07-08 04:05:00,2,0.1,2,"Tow","Lecane",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 04:05:00,2,0.1,2,"Tow","Lepadella",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 04:05:00,2,0.1,2,"Tow","Monostyla",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 04:05:00,2,0.1,2,"Tow","Polyarthra",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 04:05:00,2,0.1,2,"Tow","Pompholyx",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 04:05:00,2,0.1,2,"Tow","Rotifera",115.350723021058,0.123529411764706,11.1781082819482,6.3831825362891,0,0,0
"BVR",51,2021-07-08 04:05:00,2,0.1,2,"Tow","Sida",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 04:05:00,2,0.1,2,"Tow","Synchaeta",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 04:05:00,2,0.1,2,"Tow","Trichocerca",1.7131295498177,0.157894736842105,0.653385041551247,0.373111074030101,0,0,0
"BVR",51,2021-07-08 04:05:00,2,0.1,2,"Tow","Tylotrocha",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 04:05:00,2,0.1,2,"Tow","Nauplius",14.2760795818141,0.177116704805492,22.1838165216135,12.6679172036367,0,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Ascomorpha",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Asplanchna",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Bosmina",34.2625909963539,0.301052631578947,9.92696571687894,22.6749044128167,0,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Brachionus",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Calanoida",2.28417273309026,0.168421052631579,0.871339016219132,1.99028882212543,0,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Ceriodaphnia",2.28417273309026,0.568421052631579,2.85840822795141,6.52909813432747,0,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Chydorus",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Cladocera",109.640291188332,0.497994987468672,72.2500794730451,165.031661495934,0,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Collotheca",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Conochiloides",2.28417273309026,0.115789473684211,0.0403627350925791,0.0921954589314146,0,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Conochilus",43.3992819287149,0.143859649122807,1.55491043397969,3.55168401569394,0,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Copepoda",27.4100727970831,0.194736842105263,9.61982293877814,21.9733372539132,0,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Cyclopoida",4.56834546618052,0.347368421052632,1.06240917561829,2.4267260703322,0,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Daphnia",47.9676273948955,0.688642659279778,49.5729864064782,113.233263847532,0,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Diaphanosoma",2.28417273309026,0.642105263157895,1.31581780337465,3.0055551481831,0,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Euchlanis",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Filinia",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Gastropus",2.28417273309026,0.126315789473684,0.0403090829566992,0.0920729081855657,0,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Hexarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Kellicottia",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Keratella",98.2194275228812,0.115789473684211,0.801045050298878,1.82972526186961,0,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Lecane",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Lepadella",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Monostyla",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Polyarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Pompholyx",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Rotifera",153.039573117047,0.143859649122807,13.7870323454065,31.4919633536109,0,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Sida",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Synchaeta",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Trichocerca",6.85251819927078,0.252631578947368,3.56332293337221,8.13924508360401,0,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Tylotrocha",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 04:08:00,4,0.1,2,"Tow","Nauplius",22.8417273309026,0.16421052631579,8.55741376315985,19.546611183581,0,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Ascomorpha",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Asplanchna",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Bosmina",5.13938864945309,0.23859649122807,2.88029244703856,1.64477136771282,0,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Brachionus",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Calanoida",1.7131295498177,0.157894736842105,2.53316428483114,1.44654619696234,0,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Ceriodaphnia",2.28417273309026,0.478947368421053,8.4813548230391,4.84321985661237,0,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Chydorus",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Cladocera",10.8498204821787,0.401662049861496,21.074610031533,12.0345123986345,0,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Collotheca",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Conochiloides",11.4208636654513,0.118947368421053,0.907873450940371,0.518434945433638,0,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Conochilus",65.669966076345,0.126315789473684,6.17267823297857,3.52486582747735,0,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Copepoda",35.404677362899,0.328721804511278,66.2149311864653,37.811585084893,0,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Cyclopoida",9.13669093236104,0.532236842105263,21.3593505275142,12.1971115178662,0,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Daphnia",1.7131295498177,0.701754385964912,6.29122148010625,3.59255914067261,0,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Diaphanosoma",1.14208636654513,0.594736842105263,2.87233484467543,1.64022723312817,0,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Euchlanis",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Filinia",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Gastropus",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Hexarthra",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Kellicottia",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Keratella",47.9676273948955,0.115789473684211,1.56483219128153,0.893586755796787,0,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Lecane",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Lepadella",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Monostyla",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Polyarthra",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Pompholyx",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Rotifera",130.768888969417,0.140263157894737,38.1783431403995,21.801482598966,0,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Sida",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Synchaeta",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Trichocerca",5.71043183272565,0.203157894736842,5.59686484910337,3.19605151977831,0,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Tylotrocha",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:00:00,2,0.1,1,"Tow","Nauplius",26.267986430538,0.157340720221607,38.7853747926475,22.1481238860129,0,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Ascomorpha",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Asplanchna",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Bosmina",3.42625909963539,0.273684210526316,1.0457079380577,1.79143316916558,0,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Brachionus",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Calanoida",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Ceriodaphnia",3.42625909963539,0.473684210526316,3.58859420925957,6.14772678218724,0,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Chydorus",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Cladocera",27.4100727970831,0.632280701754386,40.4215526992793,69.2473563786486,0,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Collotheca",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Conochiloides",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Conochilus",1.7131295498177,0.168421052631579,0.12421169266657,0.212790721139974,0,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Copepoda",30.8363318967185,0.175187969924812,13.833716902979,23.6989492103058,0,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Cyclopoida",6.85251819927078,0.305263157894737,1.51741355745325,2.59952600456716,0,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Daphnia",13.7050363985416,0.867105263157895,31.1839017783085,53.4220636150328,0,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Diaphanosoma",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Euchlanis",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Filinia",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Gastropus",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Hexarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Kellicottia",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Keratella",107.927161638515,0.115789473684211,1.17362414346115,2.01057020054277,0,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Lecane",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Lepadella",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Monostyla",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Polyarthra",1.7131295498177,0.157894736842105,0.110220148709725,0.18882139373993,0,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Pompholyx",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Rotifera",114.779679837786,0.131578947368421,4.89510124341324,8.38594258944057,0,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Sida",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Synchaeta",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Trichocerca",3.42625909963539,0.178947368421053,0.602135588278175,1.0315362692762,0,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Tylotrocha",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:02:00,4,0.1,1,"Tow","Nauplius",23.9838136974477,0.153508771929825,11.6676592812258,19.9882118918726,0,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Ascomorpha",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Asplanchna",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Bosmina",0.571043183272565,0.2,0.142064074472866,0.081124721315656,0,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Brachionus",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Calanoida",2.85521591636283,0.178947368421053,4.4676677511957,2.55123121444697,0,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Ceriodaphnia",0.571043183272565,0.505263157894737,2.08135235600933,1.18854207488742,0,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Chydorus",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Cladocera",2.28417273309026,0.414035087719298,4.42950433791787,2.52943825744426,0,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Collotheca",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Conochiloides",13.7050363985416,0.121637426900585,1.15251630461195,0.658136579359139,0,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Conochilus",43.9703251119875,0.141626794258373,5.94881819507217,3.39703207882377,0,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Copepoda",29.1232023469008,0.281899871630295,44.3332938811243,25.3162252628354,0,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Cyclopoida",10.8498204821787,0.411634349030471,16.444016026182,9.39024325737602,0,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Daphnia",1.14208636654513,0.536842105263158,2.19742364591242,1.25482379376024,0,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Diaphanosoma",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Euchlanis",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Filinia",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Gastropus",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Hexarthra",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Kellicottia",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Keratella",46.2544978450778,0.115789473684211,1.50894532730719,0.861672943089759,0,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Lecane",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Lepadella",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Monostyla",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Polyarthra",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Pompholyx",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Rotifera",105.642988905425,0.131578947368421,13.2916573330017,7.59011031440544,0,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Sida",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Synchaeta",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Trichocerca",1.7131295498177,0.182456140350877,0.955847791223211,0.545830365424152,0,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Tylotrocha",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 05:05:00,2,0.1,2,"Tow","Nauplius",18.2733818647221,0.169856459330144,27.922145648223,15.9447509347614,0,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Ascomorpha",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Asplanchna",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Bosmina",3.42625909963539,0.298245614035088,2.05003455280014,2.34131651369948,0,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Brachionus",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Calanoida",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Ceriodaphnia",1.14208636654513,0.568421052631579,2.85840822795141,3.26454906716373,0,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Chydorus",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Cladocera",19.4154682312672,0.643962848297214,40.0000910586222,45.6835586586161,0,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Collotheca",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Conochiloides",2.28417273309026,0.126315789473684,0.104803615687418,0.119694780641235,0,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Conochilus",38.8309364625344,0.157894736842105,4.11313252660738,4.69755258243161,0,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Copepoda",15.9892091316318,0.301503759398496,19.3742769078754,22.1270975181546,0,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Cyclopoida",3.42625909963539,0.83859649122807,10.1696136159446,11.6145770638021,0,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Daphnia",13.7050363985416,0.763157894736842,34.5299780287503,39.4362171437386,0,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Diaphanosoma",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Euchlanis",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Filinia",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Gastropus",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Hexarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Kellicottia",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Keratella",74.2356138254335,0.115789473684211,1.21088205277737,1.38293188397122,0,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Lecane",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Lepadella",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Monostyla",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Polyarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Pompholyx",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Rotifera",116.492809387603,0.136340852130326,7.83263466144586,8.94554526096615,0,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Sida",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Synchaeta",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Trichocerca",1.14208636654513,0.189473684210526,0.353712202945036,0.40396988466417,0,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Tylotrocha",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 05:08:00,4,0.1,2,"Tow","Nauplius",12.5629500319964,0.155023923444976,9.20466329193078,10.5125204543526,0,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Ascomorpha",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Asplanchna",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Bosmina",3.42625909963539,0.256140350877193,1.40538770217978,1.60507413436971,0,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Brachionus",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Calanoida",2.28417273309026,0.147368421052632,1.63270048397642,1.86468496340111,0,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Ceriodaphnia",3.42625909963539,0.449122807017544,5.46312227952844,6.23935747421839,0,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Chydorus",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Cladocera",11.4208636654513,0.456140350877193,14.0629520609731,16.0611058222151,0,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Collotheca",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Conochiloides",6.85251819927078,0.124561403508772,0.32802682606794,0.374634965913265,0,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Conochilus",46.8255410283503,0.162573099415205,5.25942375791742,6.00671616980104,0,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Copepoda",13.7050363985416,0.251754385964912,8.30044275995228,9.47982251242973,0,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Cyclopoida",6.85251819927078,0.347368421052632,3.26664681053038,3.73079278662488,0,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Daphnia",4.56834546618052,0.663157894736842,7.71752916422338,8.81408484187396,0,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Diaphanosoma",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Euchlanis",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Filinia",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Gastropus",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Hexarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Kellicottia",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Keratella",51.3938864945309,0.114619883040936,0.815139233124362,0.930959404987387,0,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Lecane",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Lepadella",1.14208636654513,0.115789473684211,0.0155241288817612,0.017729895948349,0,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Monostyla",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Polyarthra",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Pompholyx",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Rotifera",107.356118455242,0.135627530364372,6.90361250238317,7.88452171888233,0,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Sida",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Synchaeta",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Trichocerca",1.14208636654513,0.168421052631579,0.248423385333139,0.283720961519966,0,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Tylotrocha",0,NA,NA,NA,1,0,0
"BVR",50,2021-07-08 06:00:00,4,0.1,1,"Tow","Nauplius",6.85251819927078,0.156140350877193,5.0337959494219,5.74902972580485,0,0,0
"BVR",51,2021-07-08 06:00:00,2,0.1,1,"Tow","Ascomorpha",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 06:00:00,2,0.1,1,"Tow","Asplanchna",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 06:00:00,2,0.1,1,"Tow","Bosmina",1.14208636654513,0.221052631578947,0.407112462534682,0.232478796555737,0,0,0
"BVR",51,2021-07-08 06:00:00,2,0.1,1,"Tow","Brachionus",0,NA,NA,NA,1,0,0
"BVR",51,2021-07-08 06:00:00,2,0.1,1,"Tow","Calanoida",1.14208636654513,0.205263157894737,1.89265285809066,1.08078651291401,0,0,0
"BVR",51,2021-07-08 06:00:00,2,0.1,1,"Tow","Ceriodaphnia",0.571043183272565,0.326315789473684,0.520080124750647,0.296988209994402,0,0,0
"BVR",51,2021-07-08 06:00:00,2,0.1,1,"Tow","Chydorus",0.571043183272565,0.263157894736842,0.534884548661541,0.305442175350996,0,0,0
